month,airline,departing_port,arriving_port,sectors_flown,on_time_departures_pct
2023-09,Qantas,Sydney,Melbourne,824,65.16990291262135
2023-09,Qantas,Sydney,Perth,209,52.15311004784689
2023-09,Qantas,Sydney,Sunshine Coast,32,53.125
2023-09,Qantas,Townsville,Brisbane,68,72.05882352941177
2023-09,Qantas,All Ports,All Ports,7750,70.0516129032258
2023-09,QantasLink,Gold Coast,Melbourne,11,45.45454545454545
2023-09,QantasLink,Gold Coast,Sydney,39,51.28205128205128
2023-09,QantasLink,Melbourne,Gold Coast,11,72.72727272727273
2023-09,QantasLink,Brisbane,Mount Isa,5,100
2023-09,QantasLink,Sydney,Gold Coast,40,60
2023-09,QantasLink,Mount Isa,Brisbane,5,60
2023-09,QantasLink,Adelaide,Alice Springs,51,88.23529411764706
2023-09,QantasLink,Adelaide,Brisbane,180,74.44444444444444
2023-09,QantasLink,Adelaide,Canberra,101,90.0990099009901
2023-09,QantasLink,Adelaide,Darwin,58,93.10344827586206
2023-09,QantasLink,Adelaide,Melbourne,12,33.33333333333333
2023-09,QantasLink,Adelaide,Port Lincoln,131,90.07633587786259
2023-09,QantasLink,Albury,Sydney,98,70.40816326530613
2023-09,QantasLink,Alice Springs,Adelaide,51,86.27450980392157
2023-09,QantasLink,Armidale,Sydney,98,84.6938775510204
2023-09,QantasLink,Ballina,Sydney,72,88.88888888888889
2023-09,QantasLink,Brisbane,Adelaide,178,70.78651685393258
2023-09,QantasLink,Brisbane,Cairns,74,63.51351351351351
2023-09,QantasLink,Brisbane,Canberra,169,77.51479289940828
2023-09,QantasLink,Brisbane,Emerald,115,73.04347826086956
2023-09,QantasLink,Brisbane,Gladstone,125,69.6
2023-09,QantasLink,Brisbane,Hobart,24,70.83333333333334
2023-09,QantasLink,Brisbane,Mackay,17,64.70588235294117
2023-09,QantasLink,Brisbane,Newcastle,120,74.16666666666667
2023-09,QantasLink,Brisbane,Proserpine,26,92.3076923076923
2023-09,QantasLink,Brisbane,Rockhampton,170,79.41176470588235
2023-09,QantasLink,Brisbane,Townsville,61,75.40983606557377
2023-09,QantasLink,Broome,Perth,83,75.90361445783132
2023-09,QantasLink,Cairns,Brisbane,74,45.94594594594595
2023-09,QantasLink,Cairns,Townsville,140,85.71428571428571
2023-09,QantasLink,Canberra,Adelaide,102,82.35294117647058
2023-09,QantasLink,Canberra,Brisbane,169,78.69822485207101
2023-09,QantasLink,Canberra,Melbourne,250,72
2023-09,QantasLink,Canberra,Sydney,419,74.94033412887828
2023-09,QantasLink,Coffs Harbour,Sydney,105,79.04761904761905
2023-09,QantasLink,Darwin,Adelaide,58,91.37931034482759
2023-09,QantasLink,Darwin,Perth,40,60
2023-09,QantasLink,Devonport,Melbourne,106,80.18867924528303
2023-09,QantasLink,Dubbo,Sydney,108,79.62962962962963
2023-09,QantasLink,Emerald,Brisbane,115,79.13043478260869
2023-09,QantasLink,Gladstone,Brisbane,125,80.80000000000001
2023-09,QantasLink,Hobart,Brisbane,24,58.333333333333336
2023-09,QantasLink,Hobart,Melbourne,54,53.70370370370371
2023-09,QantasLink,Hobart,Sydney,74,67.56756756756756
2023-09,QantasLink,Kalgoorlie,Perth,52,73.07692307692307
2023-09,QantasLink,Karratha,Perth,122,66.39344262295081
2023-09,QantasLink,Launceston,Melbourne,109,73.39449541284404
2023-09,QantasLink,Launceston,Sydney,29,58.620689655172406
2023-09,QantasLink,Mackay,Brisbane,21,61.904761904761905
2023-09,QantasLink,Melbourne,Adelaide,12,66.66666666666666
2023-09,QantasLink,Melbourne,Canberra,255,74.90196078431373
2023-09,QantasLink,Melbourne,Devonport,108,79.62962962962963
2023-09,QantasLink,Melbourne,Hobart,55,60
2023-09,QantasLink,Melbourne,Launceston,109,69.72477064220183
2023-09,QantasLink,Melbourne,Mildura,115,66.08695652173913
2023-09,QantasLink,Melbourne,Newcastle,55,52.72727272727272
2023-09,QantasLink,Mildura,Melbourne,114,66.66666666666666
2023-09,QantasLink,Newcastle,Brisbane,119,76.47058823529412
2023-09,QantasLink,Newcastle,Melbourne,56,85.71428571428571
2023-09,QantasLink,Newman,Perth,91,78.02197802197803
2023-09,QantasLink,Perth,Broome,85,77.64705882352942
2023-09,QantasLink,Perth,Darwin,40,72.5
2023-09,QantasLink,Perth,Kalgoorlie,52,82.6923076923077
2023-09,QantasLink,Perth,Karratha,120,77.5
2023-09,QantasLink,Perth,Newman,91,86.81318681318682
2023-09,QantasLink,Perth,Port Hedland,114,88.59649122807018
2023-09,QantasLink,Port Hedland,Perth,112,75.89285714285714
2023-09,QantasLink,Port Lincoln,Adelaide,131,90.83969465648855
2023-09,QantasLink,Port Macquarie,Sydney,105,77.14285714285715
2023-09,QantasLink,Proserpine,Brisbane,26,88.46153846153845
2023-09,QantasLink,Rockhampton,Brisbane,169,72.7810650887574
2023-09,QantasLink,Sydney,Albury,98,68.36734693877551
2023-09,QantasLink,Sydney,Armidale,99,72.72727272727273
2023-09,QantasLink,Sydney,Ballina,72,75
2023-09,QantasLink,Sydney,Canberra,421,78.85985748218528
2023-09,QantasLink,Sydney,Coffs Harbour,105,61.904761904761905
2023-09,QantasLink,Sydney,Dubbo,108,65.74074074074075
2023-09,QantasLink,Sydney,Hobart,74,64.86486486486487
2023-09,QantasLink,Sydney,Launceston,30,63.33333333333333
2023-09,QantasLink,Sydney,Port Macquarie,106,67.9245283018868
2023-09,QantasLink,Sydney,Wagga Wagga,104,77.88461538461539
2023-09,QantasLink,Townsville,Brisbane,62,59.67741935483871
2023-09,QantasLink,Townsville,Cairns,140,89.28571428571429
2023-09,QantasLink,Wagga Wagga,Sydney,104,81.73076923076923
2023-09,QantasLink,Sydney,Sunshine Coast,22,63.63636363636363
2023-09,QantasLink,Sunshine Coast,Sydney,21,80.95238095238095
2023-09,QantasLink,All Ports,All Ports,11736,76.8064076346285
2023-09,Rex Airlines,Adelaide,Melbourne,56,91.07142857142857
2023-09,Rex Airlines,Adelaide,Port Lincoln,139,85.61151079136691
2023-09,Rex Airlines,Albury,Sydney,97,83.50515463917526
2023-09,Rex Airlines,Armidale,Sydney,36,80.55555555555556
2023-09,Rex Airlines,Brisbane,Melbourne,59,74.57627118644068
2023-09,Rex Airlines,Brisbane,Sydney,141,75.88652482269504
2023-09,Rex Airlines,Cairns,Townsville,12,91.66666666666666
2023-09,Rex Airlines,Canberra,Melbourne,30,73.33333333333333
2023-09,Rex Airlines,Coffs Harbour,Sydney,100,75
2023-09,Rex Airlines,Devonport,Melbourne,34,85.29411764705883
2023-09,Rex Airlines,Dubbo,Sydney,110,75.45454545454545
2023-09,Rex Airlines,Gold Coast,Melbourne,30,83.33333333333334
2023-09,Rex Airlines,Gold Coast,Sydney,30,76.66666666666667
2023-09,Rex Airlines,Melbourne,Adelaide,55,89.0909090909091
2023-09,Rex Airlines,Melbourne,Brisbane,60,93.33333333333333
2023-09,Rex Airlines,Melbourne,Canberra,30,86.66666666666667
2023-09,Rex Airlines,Melbourne,Devonport,36,77.77777777777779
2023-09,Rex Airlines,Melbourne,Gold Coast,30,96.66666666666667
2023-09,Rex Airlines,Melbourne,Mildura,93,78.49462365591397
2023-09,Rex Airlines,Melbourne,Sydney,191,87.43455497382199
2023-09,Rex Airlines,Mildura,Melbourne,92,84.78260869565217
2023-09,Rex Airlines,Port Lincoln,Adelaide,139,83.45323741007195
2023-09,Rex Airlines,Port Macquarie,Sydney,74,77.02702702702703
2023-09,Rex Airlines,Sydney,Albury,97,79.38144329896907
2023-09,Rex Airlines,Sydney,Armidale,34,58.82352941176471
2023-09,Rex Airlines,Sydney,Brisbane,142,74.64788732394366
2023-09,Rex Airlines,Sydney,Coffs Harbour,99,69.6969696969697
2023-09,Rex Airlines,Sydney,Dubbo,112,72.32142857142857
2023-09,Rex Airlines,Sydney,Gold Coast,30,90
2023-09,Rex Airlines,Sydney,Melbourne,191,80.10471204188482
2023-09,Rex Airlines,Sydney,Port Macquarie,76,76.31578947368422
2023-09,Rex Airlines,Sydney,Wagga Wagga,86,76.74418604651163
2023-09,Rex Airlines,Townsville,Cairns,12,91.66666666666666
2023-09,Rex Airlines,Wagga Wagga,Sydney,86,81.3953488372093
2023-09,Rex Airlines,Sydney,Adelaide,30,46.666666666666664
2023-09,Rex Airlines,Adelaide,Sydney,30,53.333333333333336
2023-09,Rex Airlines,Melbourne,Hobart,30,70
2023-09,Rex Airlines,Hobart,Melbourne,30,56.666666666666664
2023-09,Rex Airlines,All Ports,All Ports,5717,77.76806017141857
2023-09,Virgin Australia,Adelaide,Alice Springs,13,61.53846153846154
2023-09,Virgin Australia,Adelaide,Brisbane,128,67.1875
2023-09,Virgin Australia,Adelaide,Cairns,11,45.45454545454545
2023-09,Virgin Australia,Adelaide,Canberra,17,64.70588235294117
2023-09,Virgin Australia,Adelaide,Darwin,13,84.61538461538461
2023-09,Virgin Australia,Adelaide,Gold Coast,32,96.875
2023-09,Virgin Australia,Adelaide,Melbourne,256,69.140625
2023-09,Virgin Australia,Adelaide,Perth,30,63.33333333333333
2023-09,Virgin Australia,Adelaide,Sydney,171,62.57309941520468
2023-09,Virgin Australia,Alice Springs,Adelaide,13,7.6923076923076925
2023-09,Virgin Australia,Ballina,Sydney,47,61.702127659574465
2023-09,Virgin Australia,Brisbane,Adelaide,128,57.8125
2023-09,Virgin Australia,Brisbane,Cairns,141,64.53900709219859
2023-09,Virgin Australia,Brisbane,Canberra,94,62.76595744680851
2023-09,Virgin Australia,Brisbane,Darwin,32,59.375
2023-09,Virgin Australia,Brisbane,Emerald,25,56.00000000000001
2023-09,Virgin Australia,Brisbane,Gladstone,49,57.14285714285714
2023-09,Virgin Australia,Brisbane,Hamilton Island,35,57.14285714285714
2023-09,Virgin Australia,Brisbane,Hobart,36,66.66666666666666
2023-09,Virgin Australia,Brisbane,Launceston,18,88.88888888888889
2023-09,Virgin Australia,Brisbane,Mackay,133,52.63157894736842
2023-09,Virgin Australia,Brisbane,Melbourne,385,62.077922077922075
2023-09,Virgin Australia,Brisbane,Mount Isa,13,69.23076923076923
2023-09,Virgin Australia,Brisbane,Newcastle,80,56.25
2023-09,Virgin Australia,Brisbane,Perth,110,51.81818181818182
2023-09,Virgin Australia,Brisbane,Proserpine,35,68.57142857142857
2023-09,Virgin Australia,Brisbane,Rockhampton,139,50.35971223021583
2023-09,Virgin Australia,Brisbane,Sydney,449,63.91982182628062
2023-09,Virgin Australia,Brisbane,Townsville,141,49.645390070921984
2023-09,Virgin Australia,Broome,Perth,32,56.25
2023-09,Virgin Australia,Cairns,Adelaide,11,45.45454545454545
2023-09,Virgin Australia,Cairns,Brisbane,142,71.83098591549296
2023-09,Virgin Australia,Cairns,Melbourne,83,68.67469879518072
2023-09,Virgin Australia,Cairns,Sydney,89,85.39325842696628
2023-09,Virgin Australia,Canberra,Adelaide,17,47.05882352941176
2023-09,Virgin Australia,Canberra,Brisbane,95,76.84210526315789
2023-09,Virgin Australia,Canberra,Gold Coast,30,63.33333333333333
2023-09,Virgin Australia,Canberra,Melbourne,115,65.21739130434783
2023-09,Virgin Australia,Canberra,Sydney,242,84.71074380165288
2023-09,virgin Australia,Darwin,Adelaide,13,61.53846153846154
2023-09,Virgin Australia,Darwin,Brisbane,33,51.515151515151516
2023-09,Virgin Australia,Darwin,Melbourne,30,80
2023-09,Virgin Australia,Darwin,Perth,7,85.71428571428571
2023-09,Virgin Australia,Emerald,Brisbane,25,68
2023-09,Virgin Australia,Gladstone,Brisbane,49,57.14285714285714
2023-09,Virgin Australia,Gold Coast,Adelaide,32,65.625
2023-09,Virgin Australia,Gold Coast,Canberra,30,70
2023-09,Virgin Australia,Gold Coast,Melbourne,256,50.390625
2023-09,Virgin Australia,Gold Coast,Sydney,294,63.26530612244898
2023-09,Virgin Australia,Hamilton Island,Brisbane,35,51.42857142857142
2023-09,Virgin Australia,Hamilton Island,Sydney,30,43.333333333333336
2023-09,Virgin Australia,Hobart,Brisbane,36,61.111111111111114
2023-09,Virgin Australia,Hobart,Melbourne,110,71.81818181818181
2023-09,Virgin Australia,Hobart,Sydney,75,72
2023-09,Virgin Australia,Kalgoorlie,Perth,57,82.45614035087719
2023-09,Virgin Australia,Karratha,Perth,31,67.74193548387096
2023-09,Virgin Australia,Launceston,Brisbane,18,83.33333333333334
2023-09,Virgin Australia,Launceston,Melbourne,83,69.87951807228916
2023-09,Virgin Australia,Launceston,Sydney,30,63.33333333333333
2023-09,Virgin Australia,Mackay,Brisbane,133,55.639097744360896
2023-09,Virgin Australia,Melbourne,Adelaide,255,71.37254901960785
2023-09,Virgin Australia,Melbourne,Brisbane,390,69.48717948717949
2023-09,Virgin Australia,Melbourne,Cairns,84,77.38095238095238
2023-09,Virgin Australia,Melbourne,Canberra,116,60.3448275862069
2023-09,Virgin Australia,Melbourne,Darwin,30,83.33333333333334
2023-09,Virgin Australia,Melbourne,Gold Coast,256,64.453125
2023-09,Virgin Australia,Melbourne,Hobart,110,66.36363636363637
2023-09,Virgin Australia,Melbourne,Launceston,83,63.85542168674698
2023-09,Virgin Australia,Melbourne,Newcastle,39,71.7948717948718
2023-09,Virgin Australia,Melbourne,Perth,163,58.282208588957054
2023-09,Virgin Australia,Melbourne,Sunshine Coast,69,73.91304347826086
2023-09,Virgin Australia,Melbourne,Sydney,678,72.86135693215338
2023-09,Virgin Australia,Mount Isa,Brisbane,13,69.23076923076923
2023-09,Virgin Australia,Newcastle,Brisbane,81,58.0246913580247
2023-09,Virgin Australia,Newcastle,Melbourne,39,66.66666666666666
2023-09,Virgin Australia,Newman,Perth,32,68.75
2023-09,Virgin Australia,Perth,Adelaide,31,83.87096774193549
2023-09,Virgin Australia,Perth,Brisbane,110,71.81818181818181
2023-09,Virgin Australia,Perth,Broome,31,74.19354838709677
2023-09,Virgin Australia,Perth,Darwin,7,71.42857142857143
2023-09,Virgin Australia,Perth,Kalgoorlie,57,87.71929824561403
2023-09,Virgin Australia,Perth,Karratha,31,80.64516129032258
2023-09,Virgin Australia,Perth,Melbourne,170,73.52941176470588
2023-09,Virgin Australia,Perth,Newman,32,78.125
2023-09,Virgin Australia,Perth,Port Hedland,27,92.5925925925926
2023-09,Virgin Australia,Perth,Sydney,132,62.121212121212125
2023-09,Virgin Australia,Port Hedland,Perth,27,77.77777777777779
2023-09,Virgin Australia,Proserpine,Brisbane,35,65.71428571428571
2023-09,Virgin Australia,Rockhampton,Brisbane,140,56.42857142857143
2023-09,Virgin Australia,Sunshine Coast,Melbourne,69,66.66666666666666
2023-09,Virgin Australia,Sunshine Coast,Sydney,69,62.31884057971014
2023-09,Virgin Australia,Sydney,Adelaide,172,76.16279069767442
2023-09,Virgin Australia,Sydney,Ballina,47,70.2127659574468
2023-09,Virgin Australia,Sydney,Brisbane,446,73.31838565022422
2023-09,Virgin Australia,Sydney,Cairns,89,85.39325842696628
2023-09,Virgin Australia,Sydney,Canberra,242,80.16528925619835
2023-09,Virgin Australia,Sydney,Gold Coast,295,66.10169491525424
2023-09,Virgin Australia,Sydney,Hamilton Island,30,83.33333333333334
2023-09,Virgin Australia,Sydney,Hobart,75,78.66666666666666
2023-09,Virgin Australia,Sydney,Launceston,30,70
2023-09,Virgin Australia,Sydney,Melbourne,676,69.67455621301775
2023-09,Virgin Australia,Sydney,Perth,140,59.285714285714285
2023-09,Virgin Australia,Sydney,Sunshine Coast,69,71.01449275362319
2023-09,Virgin Australia,Townsville,Brisbane,142,39.436619718309856
2023-09,Virgin Australia,All Ports,All Ports,10994,66.8091686374386
2023-09,Virgin Australia Regional Airlines,Adelaide,Perth,39,48.717948717948715
2023-09,Virgin Australia Regional Airlines,Broome,Perth,15,40
2023-09,Virgin Australia Regional Airlines,Darwin,Perth,13,69.23076923076923
2023-09,Virgin Australia Regional Airlines,Kalgoorlie,Perth,29,79.3103448275862
2023-09,Virgin Australia Regional Airlines,Karratha,Perth,18,55.55555555555556
2023-09,Virgin Australia Regional Airlines,Newman,Perth,22,86.36363636363636
2023-09,Virgin Australia Regional Airlines,Perth,Adelaide,39,84.61538461538461
2023-09,Virgin Australia Regional Airlines,Perth,Broome,15,53.333333333333336
2023-09,Virgin Australia Regional Airlines,Perth,Darwin,15,66.66666666666666
2023-09,Virgin Australia Regional Airlines,Perth,Kalgoorlie,29,82.75862068965517
2023-09,Virgin Australia Regional Airlines,Perth,Karratha,18,77.77777777777779
2023-09,Virgin Australia Regional Airlines,Perth,Newman,22,95.45454545454545
2023-09,Virgin Australia Regional Airlines,Perth,Port Hedland,22,81.81818181818183
2023-09,Virgin Australia Regional Airlines,Port Hedland,Perth,22,63.63636363636363
2023-09,Virgin Australia Regional Airlines,All Ports,All Ports,432,72.22222222222221
2023-09,SmartLynx Australia,All Ports,All Ports,316,67.72151898734177
2023-09,All Airlines,Adelaide,Alice Springs,64,82.8125
2023-09,All Airlines,Adelaide,Brisbane,339,70.20648967551622
2023-09,All Airlines,Adelaide,Cairns,43,79.06976744186046
2023-09,All Airlines,Adelaide,Canberra,118,86.4406779661017
2023-09,All Airlines,Adelaide,Darwin,97,87.62886597938144
2023-09,All Airlines,Adelaide,Gold Coast,63,88.88888888888889
2023-09,All Airlines,Adelaide,Melbourne,677,70.45790251107829
2023-09,All Airlines,Adelaide,Perth,186,69.89247311827957
2023-09,All Airlines,Adelaide,Port Lincoln,270,87.77777777777777
2023-09,All Airlines,Adelaide,Sydney,533,65.29080675422139
2023-09,All Airlines,Albury,Sydney,195,76.92307692307693
2023-09,All Airlines,Alice Springs,Adelaide,64,70.3125
2023-09,All Airlines,Armidale,Sydney,134,83.5820895522388
2023-09,All Airlines,Ballina,Sydney,197,72.58883248730965
2023-09,All Airlines,Brisbane,Adelaide,337,64.39169139465875
2023-09,All Airlines,Brisbane,Cairns,403,66.50124069478908
2023-09,All Airlines,Brisbane,Canberra,293,71.33105802047781
2023-09,All Airlines,Brisbane,Darwin,105,75.23809523809524
2023-09,All Airlines,Brisbane,Emerald,140,70
2023-09,All Airlines,Brisbane,Gladstone,174,66.0919540229885
2023-09,All Airlines,Brisbane,Hamilton Island,60,66.66666666666666
2023-09,All Airlines,Brisbane,Hobart,84,71.42857142857143
2023-09,All Airlines,Brisbane,Launceston,44,75
2023-09,All Airlines,Brisbane,Mackay,270,60
2023-09,All Airlines,Brisbane,Melbourne,990,65.75757575757576
2023-09,All Airlines,Brisbane,Mount Isa,64,79.6875
2023-09,All Airlines,Brisbane,Newcastle,251,68.92430278884463
2023-09,All Airlines,Brisbane,Perth,297,64.64646464646465
2023-09,All Airlines,Brisbane,Proserpine,91,79.12087912087912
2023-09,All Airlines,Brisbane,Rockhampton,309,66.34304207119742
2023-09,All Airlines,Brisbane,Sydney,1283,71.70693686671864
2023-09,All Airlines,Brisbane,Townsville,318,61.32075471698113
2023-09,All Airlines,Broome,Perth,138,65.94202898550725
2023-09,All Airlines,Cairns,Adelaide,43,76.74418604651163
2023-09,All Airlines,Cairns,Brisbane,404,71.78217821782178
2023-09,All Airlines,Cairns,Melbourne,233,66.52360515021459
2023-09,All Airlines,Cairns,Sydney,237,76.37130801687763
2023-09,All Airlines,Cairns,Townsville,152,86.18421052631578
2023-09,All Airlines,Canberra,Adelaide,119,77.31092436974791
2023-09,All Airlines,Canberra,Brisbane,294,74.82993197278913
2023-09,All Airlines,Canberra,Gold Coast,48,60.416666666666664
2023-09,All Airlines,Canberra,Melbourne,425,69.41176470588235
2023-09,All Airlines,Canberra,Sydney,661,78.51739788199697
2023-09,All Airlines,Coffs Harbour,Sydney,205,77.07317073170732
2023-09,All Airlines,Darwin,Adelaide,96,77.08333333333334
2023-09,All Airlines,Darwin,Brisbane,105,67.61904761904762
2023-09,All Airlines,Darwin,Melbourne,100,75
2023-09,All Airlines,Darwin,Perth,60,65
2023-09,All Airlines,Devonport,Melbourne,140,81.42857142857143
2023-09,All Airlines,Dubbo,Sydney,218,77.52293577981652
2023-09,All Airlines,Emerald,Brisbane,140,77.14285714285715
2023-09,All Airlines,Gladstone,Brisbane,174,74.13793103448276
2023-09,All Airlines,Gold Coast,Adelaide,63,69.84126984126983
2023-09,All Airlines,Gold Coast,Canberra,48,68.75
2023-09,All Airlines,Gold Coast,Melbourne,539,59.74025974025974
2023-09,All Airlines,Gold Coast,Sydney,680,66.02941176470588
2023-09,All Airlines,Hamilton Island,Brisbane,60,56.666666666666664
2023-09,All Airlines,Hamilton Island,Sydney,84,48.80952380952381
2023-09,All Airlines,Hobart,Brisbane,85,62.35294117647059
2023-09,All Airlines,Hobart,Melbourne,340,66.76470588235294
2023-09,All Airlines,Hobart,Sydney,244,68.85245901639344
2023-09,All Airlines,Kalgoorlie,Perth,157,78.98089171974523
2023-09,All Airlines,Karratha,Perth,192,68.22916666666666
2023-09,All Airlines,Launceston,Brisbane,43,55.81395348837209
2023-09,All Airlines,Launceston,Melbourne,275,65.45454545454545
2023-09,All Airlines,Launceston,Sydney,111,50.45045045045045
2023-09,All Airlines,Mackay,Brisbane,275,61.81818181818181
2023-09,All Airlines,Melbourne,Adelaide,676,73.66863905325444
2023-09,All Airlines,Melbourne,Brisbane,1000,69.89999999999999
2023-09,All Airlines,Melbourne,Cairns,235,71.06382978723404
2023-09,All Airlines,Melbourne,Canberra,430,70.93023255813954
2023-09,All Airlines,Melbourne,Darwin,100,76
2023-09,All Airlines,Melbourne,Devonport,144,79.16666666666666
2023-09,All Airlines,Melbourne,Gold Coast,537,67.59776536312849
2023-09,All Airlines,Melbourne,Hobart,339,65.19174041297934
2023-09,All Airlines,Melbourne,Launceston,276,67.7536231884058
2023-09,All Airlines,Melbourne,Mildura,208,71.63461538461539
2023-09,All Airlines,Melbourne,Newcastle,148,66.21621621621621
2023-09,All Airlines,Melbourne,Perth,441,65.3061224489796
2023-09,All Airlines,Melbourne,Sunshine Coast,160,75.625
2023-09,All Airlines,Melbourne,Sydney,2034,75.02458210422812
2023-09,All Airlines,Mildura,Melbourne,206,74.75728155339806
2023-09,All Airlines,Mount Isa,Brisbane,64,79.6875
2023-09,All Airlines,Newcastle,Brisbane,251,69.7211155378486
2023-09,All Airlines,Newcastle,Melbourne,150,76
2023-09,All Airlines,Newman,Perth,165,79.39393939393939
2023-09,All Airlines,Perth,Adelaide,186,75.80645161290323
2023-09,All Airlines,Perth,Brisbane,297,75.75757575757575
2023-09,All Airlines,Perth,Broome,139,74.10071942446042
2023-09,All Airlines,Perth,Darwin,62,70.96774193548387
2023-09,All Airlines,Perth,Kalgoorlie,157,85.98726114649682
2023-09,All Airlines,Perth,Karratha,191,79.58115183246073
2023-09,All Airlines,Perth,Melbourne,451,68.73614190687361
2023-09,All Airlines,Perth,Newman,165,87.27272727272727
2023-09,All Airlines,Perth,Port Hedland,184,87.5
2023-09,All Airlines,Perth,Sydney,389,63.239074550128535
2023-09,All Airlines,Port Hedland,Perth,182,75.82417582417582
2023-09,All Airlines,Port Lincoln,Adelaide,270,87.03703703703704
2023-09,All Airlines,Port Macquarie,Sydney,179,77.09497206703911
2023-09,All Airlines,Proserpine,Brisbane,91,69.23076923076923
2023-09,All Airlines,Rockhampton,Brisbane,309,65.37216828478964
2023-09,All Airlines,Sunshine Coast,Melbourne,160,61.25000000000001
2023-09,All Airlines,Sunshine Coast,Sydney,212,63.67924528301887
2023-09,All Airlines,Sydney,Adelaide,534,64.41947565543072
2023-09,All Airlines,Sydney,Albury,195,73.84615384615385
2023-09,All Airlines,Sydney,Armidale,133,69.17293233082707
2023-09,All Airlines,Sydney,Ballina,197,72.58883248730965
2023-09,All Airlines,Sydney,Brisbane,1291,68.24167312161116
2023-09,All Airlines,Sydney,Cairns,238,74.78991596638656
2023-09,All Airlines,Sydney,Canberra,663,79.33634992458522
2023-09,All Airlines,Sydney,Coffs Harbour,204,65.68627450980392
2023-09,All Airlines,Sydney,Dubbo,220,69.0909090909091
2023-09,All Airlines,Sydney,Gold Coast,682,65.8357771260997
2023-09,All Airlines,Sydney,Hamilton Island,83,71.08433734939759
2023-09,All Airlines,Sydney,Hobart,244,69.26229508196722
2023-09,All Airlines,Sydney,Launceston,112,59.82142857142857
2023-09,All Airlines,Sydney,Melbourne,2028,68.63905325443787
2023-09,All Airlines,Sydney,Perth,399,56.390977443609025
2023-09,All Airlines,Sydney,Port Macquarie,182,71.42857142857143
2023-09,All Airlines,Sydney,Sunshine Coast,213,67.6056338028169
2023-09,All Airlines,Sydney,Wagga Wagga,190,77.36842105263158
2023-09,All Airlines,Townsville,Brisbane,320,55.00000000000001
2023-09,All Airlines,Townsville,Cairns,152,89.47368421052632
2023-09,All Airlines,Wagga Wagga,Sydney,190,81.57894736842105
2023-09,All Airlines,All Ports,All Ports,44080,71.58121597096189
2023-10,Jetstar,Adelaide,Brisbane,33,72.72727272727273
2023-10,Jetstar,Adelaide,Cairns,36,86.11111111111111
2023-10,Jetstar,Adelaide,Darwin,27,74.07407407407408
2023-10,Jetstar,Adelaide,Gold Coast,31,83.87096774193549
2023-10,Jetstar,Adelaide,Melbourne,102,52.94117647058824
2023-10,Jetstar,Adelaide,Perth,28,85.71428571428571
2023-10,Jetstar,Adelaide,Sydney,102,82.35294117647058
2023-10,Jetstar,Ballina,Sydney,83,61.44578313253012
2023-10,Jetstar,Brisbane,Adelaide,33,84.84848484848484
2023-10,Jetstar,Brisbane,Cairns,91,73.62637362637363
2023-10,Jetstar,Brisbane,Canberra,30,73.33333333333333
2023-10,Jetstar,Brisbane,Darwin,24,75
2023-10,Jetstar,Brisbane,Hobart,20,75
2023-10,Jetstar,Brisbane,Launceston,24,54.166666666666664
2023-10,Jetstar,Brisbane,Mackay,31,48.38709677419355
2023-10,Jetstar,Brisbane,Melbourne,154,58.44155844155844
2023-10,Jetstar,Brisbane,Newcastle,61,81.9672131147541
2023-10,Jetstar,Brisbane,Perth,24,50
2023-10,Jetstar,Brisbane,Proserpine,31,70.96774193548387
2023-10,Jetstar,Brisbane,Sydney,174,70.11494252873564
2023-10,Jetstar,Brisbane,Townsville,60,86.66666666666667
2023-10,Jetstar,Cairns,Adelaide,36,44.44444444444444
2023-10,Jetstar,Cairns,Brisbane,91,74.72527472527473
2023-10,Jetstar,Cairns,Melbourne,116,51.724137931034484
2023-10,Jetstar,Cairns,Sydney,113,67.2566371681416
2023-10,Jetstar,Canberra,Brisbane,30,66.66666666666666
2023-10,Jetstar,Canberra,Gold Coast,18,66.66666666666666
2023-10,Jetstar,Canberra,Melbourne,31,48.38709677419355
2023-10,Jetstar,Darwin,Adelaide,28,42.857142857142854
2023-10,Jetstar,Darwin,Brisbane,24,66.66666666666666
2023-10,Jetstar,Darwin,Melbourne,30,56.666666666666664
2023-10,Jetstar,Gold Coast,Adelaide,31,80.64516129032258
2023-10,Jetstar,Gold Coast,Canberra,17,76.47058823529412
2023-10,Jetstar,Gold Coast,Melbourne,229,64.62882096069869
2023-10,Jetstar,Gold Coast,Sydney,267,72.28464419475655
2023-10,Jetstar,Hamilton Island,Sydney,19,57.89473684210527
2023-10,Jetstar,Hobart,Brisbane,20,70
2023-10,Jetstar,Hobart,Melbourne,131,56.48854961832062
2023-10,Jetstar,Hobart,Sydney,105,81.9047619047619
2023-10,Jetstar,Launceston,Brisbane,24,33.33333333333333
2023-10,Jetstar,Launceston,Melbourne,104,46.15384615384615
2023-10,Jetstar,Launceston,Sydney,41,68.29268292682927
2023-10,Jetstar,Mackay,Brisbane,31,48.38709677419355
2023-10,Jetstar,Melbourne,Adelaide,102,52.94117647058824
2023-10,Jetstar,Melbourne,Brisbane,156,49.358974358974365
2023-10,Jetstar,Melbourne,Cairns,116,60.3448275862069
2023-10,Jetstar,Melbourne,Canberra,31,54.83870967741935
2023-10,Jetstar,Melbourne,Darwin,29,58.620689655172406
2023-10,Jetstar,Melbourne,Gold Coast,230,56.95652173913044
2023-10,Jetstar,Melbourne,Hobart,133,54.88721804511278
